Filename,Description,Category,SubCategory,Library,Duration,Manufacturer,BitDepth,SampleRate,Channels,Designer,Keywords,URL,Source,Notes
Card_Game_Items_Glass_Container_Break_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.848,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Mechanism_Enhance_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.772,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Mechanism_Enhance_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.677,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Mechanism_Glass_Break_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.487,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Mechanism_Magic_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.593,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Mechanism_Magic_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.205,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Mechanism_Small_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.686,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Mechanism_Small_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.851,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Mechanism_Small_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.998,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Mechanism_Small_04.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.093,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Potion_Big_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.753,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Potion_Big_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.247,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Potion_Dud_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.128,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Potion_Dud_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.859,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Potion_Release_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.241,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Potion_Release_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.303,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Potion_Release_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.436,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Pour_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.548,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Pour_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.688,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Pour_Big_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.975,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Pour_Small_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.593,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Stones_Break_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.219,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Stones_Break_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.385,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Stones_Magical_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.895,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Stones_Rattle_01wav.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.603,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Stones_Smack_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:00.749,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Items_Stones_Smack_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Cartoon,Card Game,00:01.039,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Alert, Notification, Success, Achievement, Level, Up, Game, Fantasy, Mobile, App, Unlock, Fun, Goal, Score, Point, Hit, Confirm, Bonus, Bright, Cartoon, Tone, Item, Key, Treasure, Collect",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Crackle_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.548,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Crackle_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:00.914,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Crackle_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.185,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Crackle_Poof_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.643,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Crackle_Poof_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.195,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Punch_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:00.715,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Punch_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.361,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Punch_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.037,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Reenforce.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.712,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Shield_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:00.990,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Shield_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:00.990,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Shield_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.113,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Shield_Large_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:02.754,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Smash_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.196,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Smash_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.554,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Earth_Smash_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.237,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Fire_Rush_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:02.245,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Glitter_Break_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.426,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Glitter_Missile_.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.389,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Glitter_Missile_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:05.568,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Glitter_Missile_02.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:04.383,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Glitter_Missile_03.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:03.703,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Ice_Shield_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:00.918,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Invisible_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.268,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
Card_Game_Magic_Launch_01.mp3,Card Game is a sound effects library inspired by fantasy online card and mobile app games!,Game,Fantasy,Card Game,00:01.095,Epic Stock Media,320kbps,44100,2,George Hufnagl,"Magic, Fantasy, Adventure, Game, App, Mobile, Whoosh, Spell, Cast, Shimmer, Glitter, Sparkle, Buff, Power, Up, Unlock",https://epicstockmedia.com,"George Hufnagl, Collin Scudder, Jeremy Zussman",All files are Copyright Epic Stock Media - All Rights Reserved © 2018 Epic Stock Media
